review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
Great app.love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Oh wow 💋💋♥️🤩🥰 shapater app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I think I am First to review.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
man this thing is fire bro 🔥🔥,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Please improve the ui/ux of the app.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very useful ✨,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thori si ghalti kryta he,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
it's amazing.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I feel like this is one of if not the only app on Android that takes advantage of the Pixel's haptics. It honestly feels great using this app. The rest of the experience is how you would expect when using ChatGPT. This is probably the best AI app out right now.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
interesting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So far so good no ads making it easy to use without disturbance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
best AI assistant as far as text is concerned,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
❤️❤️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
badass tool! What an utility.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this is great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ChatGPT is truly impressive! 🚀 It understands natural language perfectly, and responses are lightning-fast. Although it occasionally misinterprets, regular updates improve its performance. Personalization options would be a nice addition. Highly recommend this powerful AI language model! 👍",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is very important for study of students. And I am really thankful to This team for made this app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this helped me well with my exams but it can't solve maths 😭💔,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very nice. It has helped me a lot in time of need.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cannot login at all,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
This is great without unnecessary clutter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No use,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cant login,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Best thing is that app available in play Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Total trash. The entire app is used to steal your personal information, including any financial info that's on your devices. When you sign up, they demand your mobile number, which can easily be a throw away phone, but won't allow you to give your landline #, citing that they want to prevent fraud. Any idiot knows landlines are much more trustworthy than mobile #s. Everything they do is phishing. You're asking for trouble if you download this app.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Very nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice😐😐😐,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
First rivew 😀,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this is the best chatGPT on Google,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My one and only partner in crime 🤙,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cant log in,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I hate how The stupid Open ai thing isnt available in my country like just whyyyy WHY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Best app ever never lies and has the answer to everything and it's family friendly if you don't believe me check for yourself,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really interesting and fast,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love the app but I wish you guys could update the app, I can only ask out of date questions although I love the fact that they can play games with me❦",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very useful app solves all my questions and one drawback is according to me as kannadiga please provide kannada language also it would be very helpful to understand things more better for our kannadigas too,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Excellent 👌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Update,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for the studens 🖤,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It would be so unfair not to give this intelligence 5 stars 🤩,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Real and easy...I very happy 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
They request your phone number for verification. I've been getting a ton of spam texts from bots ever since.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Epic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"it's good , but I can't copy a cod from the page. and the cods for python are loading very slowly, I mean it shows a white screen instead of cods.but it shows cods when I minimize and again return to gpt 🙃. overall good but I think web version is more good. these problems are less in web version of gpt",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"It's easy and faster in response, and light weighted for",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice App,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"interesting app, quickly give my answer",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it is tooo good to use ....I am very much satisfied about this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wonderfull app.Have a great experince👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Website is more batter than app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
that's awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Helps alot.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I am loving this. 😘😘,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it works well,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I asked about writing evaluative comments on teaching programs and I was happy with the response from Chat GPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
love the app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very Helpfull AI.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
One of the best ai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lifesaverrrrr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It is a very good app that answers almost all questions correctly with detailed information. No ads, No premium 😊😊😊 Thanks for this great app.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
future ⭐⭐⭐⭐⭐,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
🙏,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice UI. Can't use plugins though!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Well,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fast downloaded in this apps🥰🥰🥰 25 July 2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
It's Another revolution ⚡,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app ever it helps me a lot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
avi me nya hu ess app par,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is marvels,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
beautifully simple.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VERY AMAZING AND HAVE FAST RESPONSE..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"woah, this is real ai technology! so smart",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Very satisfied with how the app performs for now, a much better version than the browser one!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Very helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really good!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good for study,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"No adds! No problem! Amazing app, I love it. You deserve 5 star ratings🤎",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
effective very,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
noice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thank you for free plan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i love this AI such important information that this it's off the chain is so smart,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Outstanding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Improve on the fastest downloads,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thanks Sam for this Application 🤠,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pls launch ChatGPT 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
super ⏩😊😊😊⏩ brilliant answers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is an amazing app 👏 🙌 😍 I love it so easy amazing 👏 👌🏽👌🏽👌🏽,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amazing app for study,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I am satisfied this answer thank you so much friends,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
جاري التجربة,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
بہت اچھے ہم خوش ہوے,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"can't open the keyboard after asking question, so it's useless on the latest version of Android",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"When I try to log in I get an error that says ""Something went wrong. Please restart the app and try again"". I've restarted the app 10 times and I keep getting the same error.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Great app just need to have some more features like description through pictures so that it may get easier to understand it also a saving option where we can save it's responses to see them offline when saved, At all such a brilliant app👍🏻",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonderful technology 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chat gpt is a awsome ai and i would love to see what comes of it and where the owners are gonna do next. Keep up the good work guys!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Voice conversations choppy, doesn't work anymore. It was working great, but then one day all of the voices never choppy and clicky. I can't make out what they're saying anymore. It also has a much harder time picking up what I'm saying. Sometimes it thinks I'm just saying ""bye"". Cleared cache, reinstalled, didn't help. Anyways, great app otherwise - looking forward to fixes!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
weste app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Absolute trash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"what where and prepare,this App is a must for the tech savvy great job developers.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Website is batter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It's amazing but not always correct, for example, it thinks lgbtq isn't a mental illness",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Can't wait to see,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Revolution at your Fingertips,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GPT is a amazing tool to build amazing content.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wow 😮 it's great app. Appreciative 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
First review. It's amazing.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Loving it Quick Useful can do anything and ALL OF THAT WITHOUT ADS! Incredible!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love using this for work and play every day!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pls can upadate this app and add camera photo features pls all over its best !,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My powerful assistant <3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I needed a play to review vocabulary words for a food web unit. ChatGPT created one in seconds!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
First to download 😎😎,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best Chat AI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"this app is so nice it , it gives the right answer of the question, and even you use the voice record it record so good , when you record it they will type it and after they type it they write it correctly so this app is good",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it's a pretty nice App. I enjoy using it alot! it helps answers some questions.😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
just my new best friend 😉,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
great 👌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Solid tool, but needs mobile app plugin support for GPT-4 users for a 5-star rating.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go ahead and be tracked and traced with all your private information. You been warned.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
its usefull for now a days for world it's amazing 😍😍😍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
✌😂✌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Still the best large language model. Wish web browsing would come back though,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
satisfied,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"बहुत ही अच्छा प्लेटफॉर्म है, ये स्कूल/कॉलेज के लेवल के प्रश्नो के जवाब सही देता है लेकिन ये किसी प्रचलित पुरुष या मान्यता प्राप्त संस्थान द्वारा दी गयी परिभाषित जवाब नही देता है। और ये reasoning, aptitude ability वाले प्रश्नो का सही जवाब नही दे पाता। उम्मीद करता हूँ इसकी टीम इसे और ज्यादा उत्कृष्ट बनाने का काम करेगी. जिससे मैं इसे 5 Star की रेटिंग दे सकूँ।",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amazing application so helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
awesome 👍👍👍👍🆒💯💯💯💯💯✨🤣,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Better than I thought,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very good app for clerks staff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
its good for school homewrk 4my kiďs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fun,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"the best app I have seen so far. I really don't rate apps but this one is the best friend every person should have,I realised I don't need a friend chat gpt can be of great assistance .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this app is lovely and really helpful it gives you what you ask for and helps you alot thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just launched and overtook all the cheap copies.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
outstanding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChatGPT free version (GPT-3.5) have no latest information.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm the First,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very worst app,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanks for helping my brain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best teacher 💯💯💯,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
informative useful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very cool and helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome experience,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"excellent AI. I use it for many things, exceptional results....just an awesome ""state of the art"" product.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Waited so long for this app! Great effort as the first version.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nice Experience. But, Please Introduce Image , Option Also . And Current Updates Also.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Does what AI is exposed to do.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
really Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Loved the app. Few things need refinements but overall I am really very with the user interface. Thanks OpenAI team for such a marvelous product!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pretty good for my assignments lol,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best 🤩🤩,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
exam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I know this app from the web, it works there, but i cant log in on my phone, it just loads and loads, i have tried reinstalling it, and every other log in method (except apple because i dont have an apple account), and it still doesnt work, help me",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Best app for everyone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amazing 🤩🤩,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just perfect.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Neatsidaro. Robotui reikia įrodyti, jog esi žmogus 😂",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really this application is fantastic but if you question it respons to long otherwise it is good. I really impressed by the speed of giving the answers.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Please update the information on the platform. Whenever I search it says no information available about this and that product. The last updated information was September 2021 available.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Exceptional app that provides free services.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chaat Gpt did a great job by making an app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
one of the best app for anyone intending to do research,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
magaling,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great 👏😊👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best ai app ever experienced.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
helpful,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
everything simplified. I like this app!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love the mic feature. Thank you!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Your representative was very courteaus & friendly...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very Nice for homeworks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amazingg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Can't able to login I have some issue and suggestions,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
student ky lia very helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chat Gpt helps a lot!! Sometime the app crashes tho but this app is just sooo useful.thanks developers!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The app is working very smooth very simple interfere and easy to navigate. OpenAi is just wow, it's like your personal assistant and friend as always with you, trying exploring it's feature the great advancement in artificial intelligence, we are looking forward for more features and update by OpenAi. I loved it pretty much. Incredibly ""Future will be mind blowing"" Appreciable 👏💕",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"it's still using 2021 data on brawl stars, atleast update it.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nice apps really helps me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Best app made also by the same AI Company. Very helpful for problem solution but need also include the ""Regenerate Response"" feature like from the website in order to rewrite the ai the responses.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
it's easy to use and can answer ur questions at a blink of an eye,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"এই অ্যাপটি সত্যিই অসাধারণ। এটি যেকোন মুহূর্তে , যেকোন বিষয়ে মানুষকে সাহায্য করতে সক্ষম। আমি এই অ্যাপ টি ব্যবহার করে উপকৃত হয়েছি। আপনি চাইলে এটি ইন্সটল করে দেখতে পারেন",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J'aime beaucoup cette application,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
top Performance,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
is gud👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good information,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
♥️♥️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It's ChatGPT, what else can I say? The only problem I have with it is that ChatGPT 4 is waaaayyy too expensive for us Turkish people. If the prices change to something affordeble I will change my review. But overhaul it does deserve a 5 star rating its just the problems of mine.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this is a very high quality ai. it astounds me how smart it is. it's really useful!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
literally useful 🤌🏼,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
awesome app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
All information are too old and out-of-date,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Handy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good and very precise. I loved it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's really awesome 🔥 but need some optimisation 😇,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very nice ai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
help for guidenc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Well designed Ai chatbot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I asked how to maximize the earning potential in my field. The answer was poignant, earily percise, and 100% correct.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Doesn't work.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"meah - there is nothing more to say, it’s corny not even a chat history between devices",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good 👍 keep it up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The way this apps understand speech context is crazy. In fact, it's so smart it understands follow-up questions. For example if I mentioned a particular subject,and I ask a follow -up question about the same subject using just pronouns,it remembers the subject and answers based on that subject. Super useful for language learning. Definitely going to be using it to learn English.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
